Date,Trade_return,Quote_return,,average ,standard deviation
2017/11/23 22:51,0.0000807,0.000103702,,,
2017/11/23 22:52,0.000184345,0.000138255,,,
2017/11/23 22:53,-0.0000691,-0.0000806,,,
2017/11/23 22:54,-0.0000691,-0.0000806,,,
2017/11/23 22:55,-0.000023,0,,,
2017/11/23 22:56,-0.0000461,-0.0000461,,,
2017/11/23 22:57,-0.0000461,-0.0000461,,,
2017/11/23 22:58,-0.0000922,-0.0000807,,,
2017/11/23 22:59,0,0.0000173,,,
2017/11/23 23:00,0,0.0000173,,,
2017/11/23 23:01,0.0000461,2.1E-16,,,
2017/11/23 23:02,-0.0000922,-0.000103708,,,
2017/11/23 23:03,-0.0000922,-0.000103719,,,
2017/11/23 23:04,-0.0000922,-0.0000692,,,
2017/11/23 23:05,0.0000231,0.0000461,,,
2017/11/23 23:06,0.0000231,0.0000461,,,
2017/11/23 23:07,0.000115255,0.000115253,,,
2017/11/23 23:08,0.0000346,0.0000288,,,
2017/11/23 23:09,0.0000346,0.0000288,,,
2017/11/23 23:10,-0.0000922,-0.000138279,,,
2017/11/23 23:11,-0.0000807,-0.0000634,,,
2017/11/23 23:12,-0.0000807,-0.0000634,,,
2017/11/23 23:13,0.0000115,0.0000231,,,
2017/11/23 23:14,0.0000115,0.0000692,,,
2017/11/23 23:15,0.000138313,0.0000692,,,
2017/11/23 23:16,0.000115245,0.0000922,,,
2017/11/23 23:17,-0.0000346,-0.000023,,,
2017/11/23 23:18,-0.0000346,-0.000023,,,
2017/11/23 23:19,-0.000138287,-0.0000922,,,
2017/11/23 23:20,0.0000115,0,,,
2017/11/23 23:21,0.0000115,0,,,
2017/11/23 23:22,0,-0.0000115,,,
2017/11/23 23:23,-0.0000115,-0.0000403,,,
2017/11/23 23:24,-0.0000115,-0.0000403,,,
2017/11/23 23:25,-0.000115255,-0.0000807,,,
2017/11/23 23:26,-0.0000346,-0.0000231,,,
2017/11/23 23:27,-0.0000346,-0.0000231,,,
2017/11/23 23:28,-0.0000922,-0.0000576,,,
2017/11/23 23:29,-0.0000346,-0.0000576,,,
2017/11/23 23:30,-0.0000346,-0.0000576,,,
2017/11/23 23:31,0.0000231,0.0000231,,,
2017/11/23 23:32,0,0,,,
2017/11/23 23:33,0,0,,,
2017/11/23 23:34,0.0000461,0.0000231,,,
2017/11/23 23:35,0,0.0000231,,,
2017/11/23 23:36,0,0.0000231,,,
2017/11/23 23:37,0.0000461,-0.0000231,,,
2017/11/23 23:38,0.0000231,0.0000461,,,
2017/11/23 23:39,0.0000231,0.0000461,,,
2017/11/23 23:40,0,-2.1E-16,,,
2017/11/23 23:41,2.1E-16,-0.0000231,,,
2017/11/23 23:42,-0.0000231,-0.0000231,,,
2017/11/23 23:43,-0.000161391,-0.000138338,,,
2017/11/23 23:44,-0.0000346,-0.0000346,,,
2017/11/23 23:45,-0.0000346,-0.0000346,,,
2017/11/23 23:46,0.0000692,0.000138367,,,
2017/11/23 23:47,0.0000692,0.0000115,,,
2017/11/23 23:48,0.0000346,0.0000115,,,
2017/11/23 23:49,0.0000346,0.0000461,,,
2017/11/23 23:50,0.0000115,0,,,
2017/11/23 23:51,0.0000115,2.1E-16,,,
2017/11/23 23:52,0.0000922,0.0000692,,,
2017/11/23 23:53,-0.0000346,-0.0000115,,,
2017/11/23 23:54,-0.0000346,-0.0000115,,,
2017/11/23 23:55,-2.1E-16,-0.0000461,,,
2017/11/23 23:56,0.0000461,0.0000461,,,
2017/11/23 23:57,0.0000461,0.0000461,,,
2017/11/23 23:58,-0.000115266,-0.0000576,,,
2017/11/23 23:59,0.0000346,0.0000403,,,
2017/11/24 0:00,0.0000346,0.0000403,,,
2017/11/24 0:01,0.000253596,0.00018443,,,
2017/11/24 0:02,-0.0000115,0.00000576,,,
2017/11/24 0:03,-0.0000115,0.00000576,,,
2017/11/24 0:04,-0.000023,0.0000115,,,
2017/11/24 0:05,-0.000023,0.000023,,,
2017/11/24 0:06,0.0000691,0.000023,,,
2017/11/24 0:07,0.000115242,0.0000691,,,
2017/11/24 0:08,-0.0000576,-0.0000346,,,
2017/11/24 0:09,-0.0000576,-0.0000346,,,
2017/11/24 0:10,-0.0000346,-0.0000346,,,
2017/11/24 0:11,-0.0000346,0.00000576,,,
2017/11/24 0:12,0.0000691,0.00000576,,,
2017/11/24 0:13,0.000023,0.000023,,,
2017/11/24 0:14,0.0000691,0.0000807,,,
2017/11/24 0:15,0.0000691,0.0000807,,,
2017/11/24 0:16,0.000207402,0.000138265,,,
2017/11/24 0:17,-0.0000576,-0.000023,,,
2017/11/24 0:18,-0.0000576,-0.000023,,,
2017/11/24 0:19,0.0000461,0.0000576,,,
2017/11/24 0:20,0.0000461,0.0000346,,,
2017/11/24 0:21,0.000023,0.0000346,,,
2017/11/24 0:22,0.0000115,0.0000346,,,
2017/11/24 0:23,0.0000115,-0.0000576,,,
2017/11/24 0:24,-0.000115197,-0.0000576,,,
2017/11/24 0:25,-0.000207378,-0.00025345,,,
2017/11/24 0:26,0.000023,0,,,
2017/11/24 0:27,0.000023,0,,,
2017/11/24 0:28,0.0000461,0.0000922,,,
2017/11/24 0:29,0,0,,,
2017/11/24 0:30,2.1E-16,0,,,
2017/11/24 0:31,-0.000253491,-0.000207402,,,
2017/11/24 0:32,-0.0000461,-0.0000691,,,
2017/11/24 0:33,-0.0000461,-0.0000692,,,
2017/11/24 0:34,0,-2.1E-16,,,
2017/11/24 0:35,0.0000346,0.0000461,,,
2017/11/24 0:36,0.0000346,0.0000461,,,
2017/11/24 0:37,0.000299663,0.000253556,,,
2017/11/24 0:38,0.0000346,0.0000403,,,
2017/11/24 0:39,0.0000346,0.0000403,,,
2017/11/24 0:40,-0.0000922,-0.0000576,,,
2017/11/24 0:41,0.0000461,0.0000115,,,
2017/11/24 0:42,0.0000461,0.0000115,,,
2017/11/24 0:43,0.0000922,0.000115218,,,
2017/11/24 0:44,-0.0000461,-0.000023,,,
2017/11/24 0:45,-0.0000461,-0.000023,,,
2017/11/24 0:46,0,-0.000023,,,
2017/11/24 0:47,0.0000461,0.0000691,,,
2017/11/24 0:48,0.0000461,0.0000691,,,
2017/11/24 0:49,0.000322566,0.000253433,,,
2017/11/24 0:50,-0.000023,-0.000023,,,
2017/11/24 0:51,-0.000023,-0.000023,,,
2017/11/24 0:52,-0.000506749,-0.000460691,,,
2017/11/24 0:53,-0.0000691,-0.000103703,,,
2017/11/24 0:54,-0.0000691,-0.000103714,,,
2017/11/24 0:55,0.0000461,0.00011525,,,
2017/11/24 0:56,0.0000807,0.0000576,,,
2017/11/24 0:57,0.0000807,0.0000576,,,
2017/11/24 0:58,0.000161309,0.000161313,,,
2017/11/24 0:59,0.0000115,0.0000173,,,
2017/11/24 1:00,0.0000115,0.0000173,,,
2017/11/24 1:01,-0.0000691,-0.0000691,,,
2017/11/24 1:02,0,0,,,
2017/11/24 1:03,0,-2.1E-16,,,
2017/11/24 1:04,0.000253456,0.000241938,,,
2017/11/24 1:05,0.000023,0.000023,,,
2017/11/24 1:06,0.000023,0.000023,,,
2017/11/24 1:07,-0.000276415,-0.000230351,,,
2017/11/24 1:08,-0.0000346,-0.0000576,,,
2017/11/24 1:09,-0.0000346,-0.0000576,,,
2017/11/24 1:10,-0.000115213,-0.0000807,,,
2017/11/24 1:11,0,-0.00000576,,,
2017/11/24 1:12,0,-0.00000576,,,
2017/11/24 1:13,0.0000691,0.0000461,,,
2017/11/24 1:14,-0.0000115,0,,,
2017/11/24 1:15,-0.0000115,0,,,
2017/11/24 1:16,-0.0000461,-0.000023,,,
2017/11/24 1:17,-0.0000461,-0.0000461,,,
2017/11/24 1:18,-0.0000461,-0.0000461,,,
2017/11/24 1:19,-0.000023,-0.000023,,,
2017/11/24 1:20,-0.0000922,-0.0000922,,,
2017/11/24 1:21,-0.0000922,-0.0000922,,,
2017/11/24 1:22,0.000230521,0.000242041,,,
2017/11/24 1:23,0.000126757,0.00011523,,,
2017/11/24 1:24,0.000126741,0.000115217,,,
2017/11/24 1:25,0.000023,0.0000115,,,
2017/11/24 1:26,-0.0000115,-0.0000115,,,
2017/11/24 1:27,-0.0000115,-0.0000115,,,
2017/11/24 1:28,0,-0.0000461,,,
2017/11/24 1:29,0.0000461,0.0000576,,,
2017/11/24 1:30,0.0000461,0.0000576,,,
2017/11/26 19:00,0.000322543,0.00034559,,,
2017/11/26 19:01,0.000023,0.000023,,,
2017/11/26 19:02,0.000184247,0.000172731,,,
2017/11/26 19:03,0.0000806,0.0000806,,,
2017/11/26 19:04,0.0000806,0.0000806,,,
2017/11/26 19:05,-0.000046,-0.0000576,,,
2017/11/26 19:06,0.000023,0.0000921,,,
2017/11/26 19:07,0.000149652,0.000138134,,,
2017/11/26 19:08,0.00014963,0.000138115,,,
2017/11/26 19:09,0.000138099,0.000126588,,,
2017/11/26 19:10,0.000115067,0.0000575,,,
2017/11/26 19:11,-0.000046,0,,,
2017/11/26 19:12,-0.000046,0,,,
2017/11/26 19:13,0.000230128,0.000138071,,,
2017/11/26 19:14,0.000207068,0.000230086,,,
2017/11/26 19:15,-0.000092,-0.0000633,,,
2017/11/26 19:16,-0.000092,-0.0000633,,,
2017/11/26 19:17,-0.000069,-0.000126534,,,
2017/11/26 19:18,0.000023,0.000023,,,
2017/11/26 19:19,0.000046,0.0000345,,,
2017/11/26 19:20,0.000046,0.0000345,,,
2017/11/26 19:21,-0.000046,-0.000046,,,
2017/11/26 19:22,-0.000023,-0.0000115,,,
2017/11/26 19:23,-0.000023,0.0000518,,,
2017/11/26 19:24,0.000092,0.0000518,,,
2017/11/26 19:25,-0.000046,-0.000069,,,
2017/11/26 19:26,0.000023,0,,,
2017/11/26 19:27,-0.000046,0,,,
2017/11/26 19:28,-0.000046,0,,,
2017/11/26 19:29,0.000138052,0.000069,,,
2017/11/26 19:30,-0.000023,0.000046,,,
2017/11/26 19:31,0.000046,0.0000115,,,
2017/11/26 19:32,0.000046,0.0000115,,,
2017/11/26 19:33,0.000046,0.000046,,,
2017/11/26 19:34,-0.000023,0,,,
2017/11/26 19:35,-0.000023,-0.000069,,,
2017/11/26 19:36,-0.000115019,-0.000069,,,
2017/11/26 19:37,-0.000161045,-0.000138039,,,
2017/11/26 19:38,-0.000023,-0.0000115,,,
2017/11/26 19:39,0.0000345,0.00000575,,,
2017/11/26 19:40,0.0000345,0.00000575,,,
2017/11/26 19:41,-0.000069,-0.000023,,,
2017/11/26 19:42,0,2.09E-16,,,
2017/11/26 19:43,0.0000115,0.0000288,,,
2017/11/26 19:44,0.0000115,0.0000288,,,
2017/11/26 19:45,0.000161071,0.000126549,,,
2017/11/26 19:46,0.0000575,0.00011503,,,
2017/11/26 19:47,0.0000575,-0.000023,,,
2017/11/26 19:48,-0.000023,-0.000023,,,
2017/11/26 19:49,-0.000069,-0.000069,,,
2017/11/26 19:50,0.0000575,0.000092,,,
2017/11/26 19:51,0.0000575,0.0000288,,,
2017/11/26 19:52,0.000046,0.0000288,,,
2017/11/26 19:53,0.000023,0.0000345,,,
2017/11/26 19:54,-0.000023,-0.000023,,,
2017/11/26 19:55,-0.000023,-0.0000173,,,
2017/11/26 19:56,-0.000023,-0.0000173,,,
2017/11/26 19:57,-0.000069,-0.000023,,,
2017/11/26 19:58,0.000023,-0.0000345,,,
2017/11/26 19:59,0.000023,0.0000173,,,
2017/11/26 20:00,0.000023,0.0000173,,,
2017/11/26 20:01,-0.000069,-0.0000805,,,
2017/11/26 20:02,-0.000138029,-0.000092,,,
2017/11/26 20:03,-2.09E-16,-0.00000575,,,
2017/11/26 20:04,0,-0.00000575,,,
2017/11/26 20:05,0.000069,0.000103535,,,
2017/11/26 20:06,0.000092,0.000069,,,
2017/11/26 20:07,0.000023,0,,,
2017/11/26 20:08,0.000023,0,,,
2017/11/26 20:09,0.00013802,0.000184031,,,
2017/11/26 20:10,-0.000046,-0.000046,,,
2017/11/26 20:11,-0.000023,-0.0000345,,,
2017/11/26 20:12,-0.000023,-0.0000345,,,
2017/11/26 20:13,-0.000069,-0.0000345,,,
2017/11/26 20:14,0.0000115,0,,,
2017/11/26 20:15,0.0000115,-0.00000575,,,
2017/11/26 20:16,0.000023,-0.00000575,,,
2017/11/26 20:17,0.000069,0.000069,,,
2017/11/26 20:18,0.000069,0.000069,,,
2017/11/26 20:19,-0.000046,-0.0000518,,,
2017/11/26 20:20,-0.000046,-0.0000518,,,
2017/11/26 20:21,-0.000046,-0.000023,,,
2017/11/26 20:22,-0.000046,-0.000023,,,
2017/11/26 20:23,-0.0000345,-0.000046,,,
2017/11/26 20:24,-0.0000345,-0.000046,,,
2017/11/26 20:25,2.09E-16,0.000023,,,
2017/11/26 20:26,0.000023,-0.0000115,,,
2017/11/26 20:27,0.0000115,0.0000115,,,
2017/11/26 20:28,0.0000115,0.0000115,,,
2017/11/26 20:29,0,0.000023,,,
2017/11/26 20:30,0.000161031,0.000138026,,,
2017/11/26 20:31,0.000115003,0.000126507,,,
2017/11/26 20:32,0.00011499,0.000126491,,,
2017/11/26 20:33,0.000252949,0.000252949,,,
2017/11/26 20:34,0.000069,0.0000575,,,
2017/11/26 20:35,0.000023,0.0000287,,,
2017/11/26 20:36,0.000023,0.0000287,,,
2017/11/26 20:37,0.0000919,0.000069,,,
2017/11/26 20:38,-0.000252833,-0.000183883,,,
2017/11/26 20:39,0,-0.00000575,,,
2017/11/26 20:40,0,-0.00000575,,,
2017/11/26 20:41,0.000046,0,,,
2017/11/26 20:42,-0.000046,-0.0000805,,,
2017/11/26 20:43,0.000023,0.000046,,,
2017/11/26 20:44,0.000023,0.000046,,,
2017/11/26 20:45,0.000137937,0.000092,,,
2017/11/26 20:46,-0.000046,-0.000046,,,
2017/11/26 20:47,-0.000046,-0.000046,,,
2017/11/26 20:48,-0.000092,-0.000046,,,
2017/11/26 20:49,-0.000046,-0.0000805,,,
2017/11/26 20:50,0.000092,0.000137955,,,
2017/11/26 20:51,0.000092,0.000092,,,
2017/11/26 20:52,0.0000919,0.0000919,,,
2017/11/26 20:53,0.000114927,0.0000919,,,
2017/11/26 20:54,0.0000115,0.0000115,,,
2017/11/26 20:55,0.0000115,0.000046,,,
2017/11/26 20:56,0.000023,0.000046,,,
2017/11/26 20:57,0.0000689,0.000023,,,
2017/11/26 20:58,-0.00016086,-0.00013788,,,
2017/11/26 20:59,0.0000345,0,,,
2017/11/26 21:00,0.0000345,0,,,
2017/11/26 21:01,-0.000046,-0.000023,,,
2017/11/26 21:02,0,2.09E-16,,,
2017/11/26 21:03,0,-0.00000575,,,
2017/11/26 21:04,0,-0.00000575,,,
2017/11/26 21:05,0.000046,0.000103428,,,
2017/11/26 21:06,0.000183857,0.00013789,,,
2017/11/26 21:07,0.0000115,0.00000574,,,
2017/11/26 21:08,0.0000115,0.00000574,,,
2017/11/26 21:09,0,0.000023,,,
2017/11/26 21:10,-0.0000919,-0.0000804,,,
2017/11/26 21:11,-0.0000345,-0.0000517,,,
2017/11/26 21:12,-0.0000345,-0.0000517,,,
2017/11/26 21:13,-0.000160868,-0.000103419,,,
2017/11/26 21:14,-0.0000919,-0.000137906,,,
2017/11/26 21:15,-2.09E-16,-0.0000115,,,
2017/11/26 21:16,0,-0.0000115,,,
2017/11/26 21:17,-0.000114935,-0.000023,,,
2017/11/26 21:18,-0.000023,-0.000069,,,
2017/11/26 21:19,-0.000023,-0.00000575,,,
2017/11/26 21:20,0.000046,-0.00000575,,,
2017/11/26 21:21,-0.000023,-0.0000115,,,
2017/11/26 21:22,0.000023,0,,,
2017/11/26 21:23,0.0000345,0.0000345,,,
2017/11/26 21:24,0.0000345,0.0000345,,,
2017/11/26 21:25,-0.000046,-2.09E-16,,,
2017/11/26 21:26,0.000069,0.000069,,,
2017/11/26 21:27,0,0,,,
2017/11/26 21:28,0,0,,,
2017/11/26 21:29,0.000069,0.000069,,,
2017/11/26 21:30,0.000114929,0.000069,,,
2017/11/26 21:31,-0.0000345,-0.0000172,,,
2017/11/26 21:32,-0.0000345,-0.0000172,,,
2017/11/26 21:33,0.000046,0.0000345,,,
2017/11/26 21:34,0.000023,0.000023,,,
2017/11/26 21:35,0.000023,0.0000115,,,
2017/11/26 21:36,0.000023,0.0000115,,,
2017/11/26 21:37,-0.000046,0.000023,,,
2017/11/26 21:38,0.000206849,0.000160879,,,
2017/11/26 21:39,0.0000574,0.0000574,,,
2017/11/26 21:40,0.0000574,0.0000574,,,
2017/11/26 21:41,0.000046,0.000046,,,
2017/11/26 21:42,-0.0000115,-0.000046,,,
2017/11/26 21:43,-0.0000115,-0.000046,,,
2017/11/26 21:44,-0.000160827,-0.000046,,,
2017/11/26 21:45,0.000023,0.000023,,,
2017/11/26 21:46,0.000023,0.000023,,,
2017/11/26 21:47,0.0000345,0.0000115,,,
2017/11/26 21:48,0.0000345,0.0000115,,,
2017/11/26 21:49,0.0000689,0.000046,,,
2017/11/26 21:50,-0.0000115,-0.000023,,,
2017/11/26 21:51,-0.0000115,-0.0000115,,,
2017/11/26 21:52,-0.000046,-0.0000115,,,
2017/11/26 21:53,-0.000023,0,,,
2017/11/26 21:54,0,0.000023,,,
2017/11/26 21:55,0.0000345,0.00000574,,,
2017/11/26 21:56,0.0000345,0.00000574,,,
2017/11/26 21:57,0.000137852,0.000137857,,,
2017/11/26 21:58,0.0000459,0.000103378,,,
2017/11/26 21:59,-0.0000115,-0.0000345,,,
2017/11/26 22:00,-0.0000115,-0.0000345,,,
2017/11/26 22:01,-0.0000574,-0.000114861,,,
2017/11/26 22:02,-0.0000574,0.0000345,,,
2017/11/26 22:03,0.0000574,0.0000287,,,
2017/11/26 22:04,0.0000574,0.0000287,,,
2017/11/26 22:05,0.000023,0.0000459,,,
2017/11/26 22:06,-0.000114855,-0.0000689,,,
2017/11/26 22:07,0.0000459,0.0000345,,,
2017/11/26 22:08,0.0000459,0.0000345,,,
2017/11/26 22:09,0.000023,0.0000459,,,
2017/11/26 22:10,0.000023,0.0000459,,,
2017/11/26 22:11,0.000023,-0.0000287,,,
2017/11/26 22:12,-0.000023,-0.0000287,,,
2017/11/26 22:13,-0.0000459,-0.0000459,,,
2017/11/26 22:14,0,0.0000345,,,
2017/11/26 22:15,0,-0.00000574,,,
2017/11/26 22:16,0.0000459,-0.00000574,,,
2017/11/26 22:17,-0.0000459,-0.000023,,,
2017/11/26 22:18,-0.000023,0,,,
2017/11/26 22:19,-0.0000574,-0.0000517,,,
2017/11/26 22:20,-0.0000574,-0.0000517,,,
2017/11/26 22:21,-0.0000459,-0.000103384,,,
2017/11/26 22:22,-0.000046,-0.0000345,,,
2017/11/26 22:23,-0.002357392,0.000023,,,
2017/11/26 22:24,0.001216028,0.000046,,,
2017/11/26 22:25,0.001214551,0.0000115,,,
2017/11/26 22:26,0.0000345,0.0000115,,,
2017/11/26 22:27,0.0000345,0,,,
2017/11/26 22:28,0,0.000023,,,
2017/11/26 22:29,-0.0000919,-0.0000689,,,
2017/11/26 22:30,-0.0000345,-0.0000345,,,
2017/11/26 22:31,-0.0000345,-0.0000172,,,
2017/11/26 22:32,-0.000046,-0.0000172,,,
2017/11/26 22:33,0,-0.000023,,,
2017/11/26 22:34,0.0000115,0.0000345,,,
2017/11/26 22:35,0.0000115,-0.00000574,,,
2017/11/26 22:36,0,-0.00000574,,,
2017/11/26 22:37,0.0000345,0.0000919,,,
2017/11/26 22:38,0.0000345,0,,,
2017/11/26 22:39,0.0000115,-0.000023,,,
2017/11/26 22:40,0.0000115,-0.000023,,,
2017/11/26 22:41,0.000023,0.000023,,,
2017/11/26 22:42,-0.0000115,-0.000023,,,
2017/11/26 22:43,-0.0000115,0,,,
2017/11/26 22:44,0,0,,,
2017/11/26 22:45,0,0,,,
2017/11/26 22:46,0,0.000046,,,
2017/11/26 22:47,0.0000115,0,,,
2017/11/26 22:48,0.0000115,0,,,
2017/11/26 22:49,-0.0000115,-0.000046,,,
2017/11/26 22:50,-0.0000115,0,,,
2017/11/26 22:51,0,-0.0000115,,,
2017/11/26 22:52,-0.000046,-0.0000345,,,
2017/11/26 22:53,-0.0000689,-0.000023,,,
2017/11/26 22:54,-0.000046,-0.0000689,,,
2017/11/26 22:55,0,0.0000115,,,
2017/11/26 22:56,-2.09E-16,0.0000115,,,
2017/11/26 22:57,0.000046,0.000046,,,
2017/11/26 22:58,-0.000114892,-0.0000919,,,
2017/11/26 22:59,-0.0000575,-0.000046,,,
2017/11/26 23:00,-0.0000575,-0.000046,,,
2017/11/26 23:01,0.000046,-0.000046,,,
2017/11/26 23:02,-0.0000689,-0.000046,,,
2017/11/26 23:03,-0.000023,-0.000023,,,
2017/11/26 23:04,-0.000023,-0.000023,,,
2017/11/26 23:05,0,0.000023,,,
2017/11/26 23:06,0.000137912,0.0000919,,,
2017/11/26 23:07,0.0000689,0.0000804,,,
2017/11/26 23:08,0.0000689,0.0000804,,,
2017/11/26 23:09,0.000046,0.0000345,,,
2017/11/26 23:10,-0.0000115,-0.0000115,,,
2017/11/26 23:11,-0.0000115,0.000023,,,
2017/11/26 23:12,0.000023,0.000023,,,
2017/11/26 23:13,0.000023,0.000023,,,
2017/11/26 23:14,0.0000345,0.000046,,,
2017/11/26 23:15,0.0000345,0,,,
2017/11/26 23:16,0.000023,0,,,
2017/11/26 23:17,0.000023,0.000046,,,
2017/11/26 23:18,0.0000345,0.000046,,,
2017/11/26 23:19,0.0000345,-0.0000345,,,
2017/11/26 23:20,-0.0000689,-0.0000345,,,
2017/11/26 23:21,-0.0000459,0,,,
2017/11/26 23:22,0.0000689,0.000046,,,
2017/11/26 23:23,0,0,,,
2017/11/26 23:24,0,0,,,
2017/11/26 23:25,0.0000689,0.0000459,,,
2017/11/26 23:26,0.0000919,0.000137842,,,
2017/11/26 23:27,0.000023,0.000023,,,
2017/11/26 23:28,0.000023,0.000023,,,
2017/11/26 23:29,0.000023,0.000023,,,
2017/11/26 23:30,0.000023,0.000023,,,
2017/11/26 23:31,0.000023,-0.0000345,,,
2017/11/26 23:32,-0.0000689,-0.0000345,,,
2017/11/26 23:33,-0.000023,0,,,
2017/11/26 23:34,0.0000459,0.000023,,,
2017/11/26 23:35,2.09E-16,0.0000115,,,
2017/11/26 23:36,0,0.0000115,,,
2017/11/26 23:37,-0.0000689,-0.0000459,,,
2017/11/26 23:38,-0.000023,-0.0000689,,,
2017/11/26 23:39,0.0000115,0.0000115,,,
2017/11/26 23:40,0.0000115,0.0000115,,,
2017/11/26 23:41,-0.0000459,-0.0000689,,,
2017/11/26 23:42,-0.000160801,-0.000137836,,,
2017/11/26 23:43,-0.000023,-0.00000574,,,
2017/11/26 23:44,-0.000023,-0.00000574,,,
2017/11/26 23:45,0,-0.0000345,,,
2017/11/26 23:46,0.0000115,0,,,
2017/11/26 23:47,0.0000115,-0.0000574,,,
2017/11/26 23:48,-0.000137855,-0.0000574,,,
2017/11/26 23:49,-0.000137874,-0.000137877,,,
2017/11/26 23:50,0,0.000023,,,
2017/11/26 23:51,0,-0.000046,,,
2017/11/26 23:52,-0.000137893,-0.000046,,,
2017/11/26 23:53,0.000023,-0.0000575,,,
2017/11/26 23:54,-0.000160894,-0.000126421,,,
2017/11/26 23:55,-0.0000115,-0.00000575,,,
2017/11/26 23:56,-0.0000115,-0.00000575,,,
2017/11/26 23:57,0.000069,0.0000345,,,
2017/11/26 23:58,0.0000115,0.0000172,,,
2017/11/26 23:59,0.0000115,0.000023,,,
2017/11/27 0:00,0.000069,0.0000517,,,
2017/11/27 0:01,0,-0.000023,,,
2017/11/27 0:02,-0.000023,0.000023,,,
2017/11/27 0:03,-0.0000115,-0.0000172,,,
2017/11/27 0:04,-0.0000115,-0.0000172,,,
2017/11/27 0:05,-0.000046,-0.000069,,,
2017/11/27 0:06,-0.000023,0,,,
2017/11/27 0:07,0.0000115,0.0000172,,,
2017/11/27 0:08,0.0000115,0.0000172,,,
2017/11/27 0:09,0.0000919,0.0000575,,,
2017/11/27 0:10,-0.000046,-0.0000345,,,
2017/11/27 0:11,-0.000023,-0.000023,,,
2017/11/27 0:12,-0.000023,-0.000023,,,
2017/11/27 0:13,-0.0000575,-0.000069,,,
2017/11/27 0:14,-0.0000575,-0.0000805,,,
2017/11/27 0:15,0.0000115,0.0000287,,,
2017/11/27 0:16,0.0000115,0.0000287,,,
2017/11/27 0:17,-0.000046,0,,,
2017/11/27 0:18,-0.000023,-0.000023,,,
2017/11/27 0:19,0.0000115,0,,,
2017/11/27 0:20,0.0000115,0,,,
2017/11/27 0:21,0.000137944,0.000137944,,,
2017/11/27 0:22,0,0.000023,,,
2017/11/27 0:23,0.000046,0.0000287,,,
2017/11/27 0:24,0.000046,0.0000287,,,
2017/11/27 0:25,0.000046,0.000023,,,
2017/11/27 0:26,-0.000069,-0.0000575,,,
2017/11/27 0:27,0.0000115,0,,,
2017/11/27 0:28,0.0000115,0,,,
2017/11/27 0:29,-0.000023,-0.0000115,,,
2017/11/27 0:30,-0.0000983,-0.000023,,,
2017/11/27 0:31,0.0000147,-0.00000575,,,
2017/11/27 0:32,0.0000147,0.0000172,,,
2017/11/27 0:33,0.000069,0.000046,,,
2017/11/27 0:34,-0.000069,-0.000069,,,
2017/11/27 0:35,-0.000103444,-0.000114937,,,
2017/11/27 0:36,-0.000103454,-0.00011495,,,
2017/11/27 0:37,-2.09E-16,0.0000345,,,
2017/11/27 0:38,0.000069,0.0000345,,,
2017/11/27 0:39,-0.0000805,-0.0000575,,,
2017/11/27 0:40,-0.0000805,-0.0000575,,,
2017/11/27 0:41,-0.000046,-0.000046,,,
2017/11/27 0:42,0.000023,0.000023,,,
2017/11/27 0:43,0.000046,0.0000345,,,
2017/11/27 0:44,0.000046,0.0000345,,,
2017/11/27 0:45,-0.000023,0.0000115,,,
2017/11/27 0:46,-0.0000115,-0.0000575,,,
2017/11/27 0:47,-0.0000115,0.0000115,,,
2017/11/27 0:48,0.000069,0.0000115,,,
2017/11/27 0:49,-0.000046,-0.000046,,,
2017/11/27 0:50,-0.000069,-0.000023,,,
2017/11/27 0:51,-0.0000115,-0.0000115,,,
2017/11/27 0:52,-0.0000115,-0.0000115,,,
2017/11/27 0:53,0.000046,0.0000345,,,
2017/11/27 0:54,0.000046,0.0000575,,,
2017/11/27 0:55,0.000023,0.00000575,,,
2017/11/27 0:56,0.000023,0.00000575,,,
2017/11/27 0:57,-0.000046,-0.0000115,,,
2017/11/27 0:58,-0.000114966,-0.000069,,,
2017/11/27 0:59,-0.0000575,-0.0000805,,,
2017/11/27 1:00,-0.0000575,-0.0000805,,,
2017/11/27 1:01,0.000046,0.000023,,,
2017/11/27 1:02,0.000046,0.0000575,,,
2017/11/27 1:03,-0.0000115,0,,,
2017/11/27 1:04,-0.0000115,-2.09E-16,,,
2017/11/27 1:05,0.000046,0.0000115,,,
2017/11/27 1:06,-0.000092,-0.000069,,,
2017/11/27 1:07,-0.000023,-0.0000115,,,
2017/11/27 1:08,-0.000023,-0.0000115,,,
2017/11/27 1:09,0.0000402,0,,,
2017/11/27 1:10,0.0000402,0.000092,,,
2017/11/27 1:11,-0.0000862,-0.0000805,,,
2017/11/27 1:12,-0.0000862,-0.0000805,,,
2017/11/27 1:13,2.09E-16,-0.000023,,,
2017/11/27 1:14,0.000138007,0.000103503,,,
2017/11/27 1:15,-0.0000115,0.00000575,,,
2017/11/27 1:16,-0.0000115,0.00000575,,,
2017/11/27 1:17,0.000046,0.000046,,,
2017/11/27 1:18,0.000046,0.0000575,,,
2017/11/27 1:19,0.0000575,0.0000287,,,
2017/11/27 1:20,0.0000575,0.0000287,,,
2017/11/27 1:21,0.00018395,0.00016096,,,
2017/11/27 1:22,0.000229896,0.000229906,,,
2017/11/27 1:23,0.0000804,0.0000919,,,
2017/11/27 1:24,0.0000804,0.0000919,,,
2017/11/27 1:25,0.000183845,0.000229811,,,
